26696,free_busy_publish_end
26695,free_busy_publish_start
26728,free_busy_range_timestamp
14924,ftp_site
26694,gateway_needs_to_refresh
14925,gender
14853,generation
14854,given_name
14855,government_id_number
3611,has_attachments
16362,has_deferred_action_messages
26186,has_named_properties
26170,has_rules
26174,hierarchy_change_number
16514,hier_rev
14915,hobbies
14895,home2_telephone_number
14895,home2_telephone_numbers
14937,home_address_city
14938,home_address_country
14939,home_address_postal_code
14942,home_address_post_office_box
14940,home_address_state_or_province
14941,home_address_street
14885,home_fax_number
14857,home_telephone_number
4115,html
4292,i_calendar_end_time
4298,i_calendar_reminder_next_time
4291,i_calendar_start_time
4224,icon_index
23,importance
26220,in_conflict
16136,initial_details_pane
14858,initials
4162,in_reply_to_id
4086,instance_key
26446,instance_num
26445,insti_d
16350,internet_codepage
22786,internet_mail_override_format
4149,internet_message_id
4153,internet_references
14032,ipm_appointment_entry_id
14033,ipm_contact_entry_id
14039,ipm_drafts_entry_id
14034,ipm_journal_entry_id
14035,ipm_note_entry_id
14036,ipm_task_entry_id
14893,isdn_number
24835,junk_add_recipients_to_safe_senders_list
24832,junk_include_contacts
24834,junk_permanently_delete
24839,junk_phishing_enable_links
24833,junk_threshold
14859,keyword
14860,language
12296,last_modification_time
16379,last_modifier_entry_id
16378,last_modifier_name
4225,last_verb_executed
4226,last_verb_execution_time
4163,list_help
4164,list_subscribe
4165,list_unsubscribe
26377,local_commit_time
26378,local_commit_time_max
26273,locale_id
14887,locality
14861,location
26139,mailbox_owner_entry_id
26140,mailbox_owner_name
14926,manager_name
4088,mapping_signature
26221,maximum_submit_message_size
26225,member_id
26226,member_name
26227,member_rights
3603,message_attachments
88,message_cc_me
26,message_class
16381,message_codepage
3590,message_delivery_time
22793,message_editor_format
3591,message_flags
14863,message_handling_system_common_name
16369,message_locale_id
89,message_recipient_me
3602,message_recipients
3592,message_size
3592,message_size_extended
3607,message_status
71,message_submission_id
87,message_to_me
26442,mid
14916,middle_name
25840,mime_skeleton
14876,mobile_telephone_number
4118,native_body
3625,next_send_acct
14927,nickname
3077,non_delivery_report_diag_code
3076,non_delivery_report_reason_code
3078,non_delivery_report_status_code
3613,normalized_subject
4094,object_type
14873,office_location
26626,offline_address_book_container_guid
26628,offline_address_book_distinguished_name
26627,offline_address_book_message_class
26624,offline_address_book_name
26625,offline_address_book_sequence
26629,offline_address_book_truncated_properties
14050,ordinal_most
14864,organizational_id_number
76,original_author_entry_id
77,original_author_name
85,original_delivery_time
114,original_display_bcc
115,original_display_cc
116,original_display_to
14866,original_entry_id
75,original_message_class
4166,original_message_id
102,original_sender_address_type
103,original_sender_email_address
91,original_sender_entry_id
90,original_sender_name
92,original_sender_search_key
46,original_sensitivity
104,original_sent_representing_address_type
105,original_sent_representing_email_address
94,original_sent_representing_entry_id
93,original_sent_representing_name
95,original_sent_representing_search_key
73,original_subject
78,original_submit_time
35,originator_delivery_report_requested
3080,originator_non_delivery_report_requested
31780,osc_sync_enabled
14943,other_address_city
14944,other_address_country
14945,other_address_postal_code
14948,other_address_post_office_box
14946,other_address_state_or_province
14947,other_address_street
14879,other_telephone_number
26141,out_of_office_state
98,owner_appointment_id
14881,pager_telephone_number
3593,parent_entry_id
26441,parent_folder_id
37,parent_key
26081,parent_source_key
14928,personal_home_page
12313,policy_tag
14869,postal_address
14890,postal_code
14891,post_office_box
26083,predecessor_change_list
14883,primary_fax_number
3624,primary_send_account
14874,primary_telephone_number
38,priority
32001,processed
14918,profession
26218,prohibit_receive_quota
26222,prohibit_send_quota
16515,purported_sender_domain
14877,radio_telephone_number
3689,read
16425,read_receipt_address_type
16426,read_receipt_email_address
70,read_receipt_entry_id
16427,read_receipt_name
41,read_receipt_requested
83,read_receipt_search_key
23813,read_receipt_smtp_address
42,receipt_time
117,received_by_address_type
118,received_by_email_address
63,received_by_entry_id
64,received_by_name
81,received_by_search_key
23815,received_by_smtp_address
119,received_representing_address_type
120,received_representing_email_address
67,received_representing_entry_id
68,received_representing_name
82,received_representing_search_key
23816,received_representing_smtp_address
24566,recipient_display_name
24567,recipient_entry_id
24573,recipient_flags
24543,recipient_order
24545,recipient_proposed
24548,recipient_proposed_end_time
24547,recipient_proposed_start_time
43,recipient_reassignment_prohibited
24575,recipient_track_status
24571,recipient_track_status_time
3093,recipient_type
4089,record_key
14919,referred_by_name
14037,reminders_online_entry_id
3105,remote_message_transfer_agent
14091,rendering_position
79,reply_recipient_entries
80,reply_recipient_names
3095,reply_requested
26050,reply_template_id
48,reply_time
128,report_disposition
129,report_disposition_mode
69,report_entry_id
26656,reporting_message_transfer_agent
58,report_name
84,report_search_key
49,report_tag
4097,report_text
50,report_time
16359,resolve_method
99,response_requested
3599,responsibility
12316,retention_date
12317,retention_flags
12314,retention_period
26169,rights
31750,roaming_datatypes
31751,roaming_dictionary
31752,roaming_xml_stream
12288,rowid
4085,row_type
4105,rtf_compressed
3615,rtf_in_sync
26192,rule_action_number
26240,rule_actions
26185,rule_action_type
26233,rule_condition
26184,rule_error
26193,rule_folder_entry_id
26228,rule_id
26229,rule_ids
26243,rule_level
26093,rule_message_level
26092,rule_message_name
26091,rule_message_provider
26094,rule_message_provider_data
26099,rule_message_sequence
26089,rule_message_state
26090,rule_message_user_flags
26242,rule_name
26241,rule_provider
26244,rule_provider_data
26230,rule_sequence
26231,rule_state
26232,rule_user_flags
26626,rw_rules_stream
26730,schedule_info_appointment_tombstone
26733,schedule_info_auto_accept_appointments
26693,schedule_info_delegate_entry_ids
26692,schedule_info_delegate_names
26698,schedule_info_delegate_names_w
26690,schedule_info_delegator_wants_copy
26699,schedule_info_delegator_wants_info
26735,schedule_info_disallow_overlapping_appts
26734,schedule_info_disallow_recurring_appts
26691,schedule_info_dont_mail_delegates
26732,schedule_info_free_busy
26710,schedule_info_free_busy_away
26708,schedule_info_free_busy_busy
26704,schedule_info_free_busy_merged
26706,schedule_info_free_busy_tentative
26709,schedule_info_months_away
26707,schedule_info_months_busy
26703,schedule_info_months_merged
26705,schedule_info_months_tentative
26689,schedule_info_resource_type
26146,schedule_plus_free_busy_entry_id
4,script_data
26693,search_folder_definition
26696,search_folder_efp_flags
26682,search_folder_expiration
26690,search_folder_id
26676,search_folder_last_used
26692,search_folder_recreate_info
26694,search_folder_storage_type
26695,search_folder_tag
26689,search_folder_template_id
12299,search_key
3690,security_descriptor_as_xml
13833,selectable
3102,sender_address_type
3103,sender_email_address
3097,sender_entry_id
16505,sender_id_status
3098,sender_name
3101,sender_search_key
23809,sender_smtp_address
26626,sender_telephone_number
14961,send_internet_encoding
14912,send_rich_info
54,sensitivity
26432,sent_mail_svrei_d
100,sent_representing_address_type
101,sent_representing_email_address
65,sent_representing_entry_id
16410,sent_representing_flags
66,sent_representing_name
59,sent_representing_search_key
23810,sent_representing_smtp_address
26168,serialized_replid_guid_map
14846,smtp_address
26373,sort_locale_id
26080,source_key
36034,spoken_name
14920,spouse_name
96,start_date
12315,start_date_etc
14888,state_or_province
4091,store_entry_id
13326,store_state
13325,store_support_mask
14889,street_address
13834,subfolders
55,subject
61,subject_prefix
3099,supplementary_info
14865,surname
3629,swapped_to_do_data
3628,swapped_to_do_store
12304,target_entry_id
14923,telecommunications_device_for_deaf_telephone_number
14892,telex_number
1,template_data
14594,templateid
14107,text_attachment_charset
35998,thumbnail_photo
14871,title
127,tnef_correlation_key
3627,to_do_item_flags
14880,transmittable_display_name
125,transport_message_headers
3705,trust_sender
14882,user_certificate
26137,user_entry_id
14960,user_x509_certificate
28673,view_descriptor_
